theta,p_forced,q,y_rep
0.7521213,0.33220323,0.8344674,87.0
0.61042973,0.4742949,0.79520092,85.0
0.60818526,0.51832026,0.81127078,77.0
0.65024161,0.50092351,0.82544381,82.0
0.55143788,0.50886024,0.77969331,79.0
0.53965018,0.50625761,0.77270578,78.0
0.53472689,0.50101623,0.76783627,76.0
0.72821885,0.41730169,0.84163358,82.0
0.65817388,0.45856982,0.81492502,84.0
0.66254365,0.4586127,0.81730542,85.0
0.62790525,0.39212569,0.77381316,80.0
0.67321778,0.43095589,0.8140465,79.0
0.50253017,0.54156765,0.77194374,73.0
0.50821818,0.54726995,0.77735559,66.0
0.50477652,0.54884273,0.77657632,74.0
0.56893828,0.52902082,0.7969789,73.0
0.50773032,0.5622977,0.78453243,71.0
0.66805528,0.48582716,0.82932304,84.0
0.55772693,0.5367952,0.79513699,84.0
0.54044961,0.6376076,0.83346243,83.0
0.63264872,0.58276363,0.84672769,86.0
0.60887382,0.5729509,0.83296991,80.0
0.640231,0.54758423,0.83723483,90.0
0.53968465,0.5241494,0.78095867,80.0
0.41908458,0.51229721,0.71668593,69.0
0.47323979,0.56955348,0.7732579,75.0
0.63870481,0.32887534,0.75752589,82.0
0.75255622,0.37568539,0.84551723,87.0
0.59829336,0.43264632,0.77209026,68.0
0.6230317,0.43286211,0.78620699,78.0
0.43933747,0.52135351,0.73164085,75.0
0.44846388,0.5264422,0.73881577,75.0
0.55797761,0.46280709,0.7625487,84.0
0.57332965,0.46293837,0.77085173,73.0
0.58020269,0.52475579,0.80049376,78.0
0.67216468,0.43827529,0.8158468,85.0
0.6292959,0.4757951,0.80567509,81.0
0.53119824,0.59439179,0.80985016,82.0
0.65484573,0.49926291,0.82716846,81.0
0.60486115,0.50267515,0.80348763,88.0
0.60486115,0.50267515,0.80348763,81.0
0.50705052,0.59389083,0.7998087,69.0
0.67874871,0.44318706,0.82112313,74.0
0.5911132,0.4940262,0.79311399,86.0
0.64349142,0.53430365,0.83397526,81.0
0.64465747,0.47407155,0.81311526,84.0
0.62792929,0.44731623,0.79436256,86.0
0.24595214,0.6728073,0.75328105,77.0
0.19573297,0.66395491,0.72973001,70.0
0.12541671,0.69758361,0.73551168,70.0
0.46505895,0.55394684,0.76138785,73.0
0.57391623,0.47593889,0.77670606,82.0
0.48439776,0.65478853,0.82200819,86.0
0.64743097,0.53774937,0.83702474,83.0
0.64553944,0.53756476,0.83608494,78.0
0.56752336,0.48025702,0.7752233,80.0
0.70309248,0.44341311,0.83474517,84.0
0.52849212,0.50461567,0.76642239,78.0
0.53680206,0.53715062,0.78560912,78.0
0.5386054,0.53733153,0.78652727,77.0
0.62068347,0.55771959,0.83223573,83.0
0.70152469,0.45555663,0.8374971,81.0
0.69016528,0.40406017,0.81535715,86.0
0.71065191,0.36025412,0.81489075,81.0
0.71072856,0.30435041,0.79876844,83.0
0.7071077,0.51342498,0.85748592,85.0
0.47830116,0.46660873,0.72173039,81.0
0.64959597,0.43333138,0.80143703,76.0
0.63080919,0.44170357,0.79388209,80.0
0.55513071,0.4692785,0.7638983,78.0
0.7502769,0.42153081,0.85554288,80.0
0.73188561,0.42961679,0.84707205,90.0
0.67041811,0.35525061,0.78750228,84.0
0.71366889,0.45131743,0.84289511,84.0
0.57058353,0.50620748,0.78795736,86.0
0.59662454,0.47490152,0.78818816,78.0
0.64833343,0.49644991,0.82291827,81.0
0.6637268,0.49072799,0.82874547,76.0
0.52251318,0.57944886,0.79919237,80.0
0.60686437,0.39331492,0.76149048,78.0
0.5527828,0.44006687,0.74958827,84.0
0.49323493,0.45846688,0.72556993,66.0
0.60864323,0.46640145,0.79117259,80.0
0.65268591,0.46235831,0.81326947,82.0
0.50430975,0.47036252,0.73746387,80.0
0.65008617,0.44294632,0.80507921,81.0
0.68175176,0.43188068,0.81919703,77.0
0.73929602,0.41958824,0.84868435,89.0
0.70169441,0.47317123,0.84284403,86.0
0.73969728,0.49435382,0.86837892,86.0
0.51649255,0.49967233,0.75808784,75.0
0.48672364,0.51548044,0.75130757,63.0
0.5667749,0.43943676,0.75714994,76.0
0.57743841,0.4029175,0.74769587,75.0
0.73933094,0.41580648,0.84771882,84.0
0.65759459,0.44158048,0.80879413,78.0
0.64401937,0.42815038,0.79643261,80.0
0.37854217,0.45970655,0.6642304,60.0
0.36746001,0.46473217,0.66142169,63.0
0.75583161,0.56842268,0.89462246,92.0
0.52709336,0.45489557,0.74221649,78.0
0.67345316,0.61516721,0.87433407,83.0
0.52497816,0.50634978,0.76550537,78.0
0.51394217,0.5111816,0.76240599,81.0
0.40198128,0.53018386,0.71904115,72.0
0.55321063,0.59892177,0.82080251,86.0
0.5828306,0.61088274,0.83767219,83.0
0.45497402,0.5707062,0.76602372,73.0
0.41550378,0.53494244,0.72817561,73.0
0.65866546,0.40235944,0.79600463,80.0
0.6705605,0.4452343,0.81723826,76.0
0.63604737,0.4168407,0.78775764,78.0
0.62784663,0.39009319,0.77302112,63.0
0.63956834,0.48302511,0.81366588,80.0
0.52906263,0.49110885,0.76034414,76.0
0.50347604,0.48778475,0.74567285,71.0
0.44977619,0.57239525,0.76472169,79.0
0.49514244,0.62289436,0.80961537,82.0
0.50088876,0.62396667,0.81231754,85.0
0.47523635,0.54127084,0.75927561,74.0
0.7688984,0.41342304,0.86444113,90.0
0.57031453,0.37242376,0.73033961,78.0
0.64618869,0.45302233,0.80647312,80.0
0.64008842,0.42449276,0.79286828,82.0
0.55516827,0.46355017,0.76137009,78.0
0.55221065,0.46504656,0.76045355,73.0
0.53890038,0.53741458,0.78670204,78.0
0.49120788,0.60909654,0.8011114,89.0
0.49415957,0.60090304,0.79812063,82.0
0.40694792,0.5598522,0.73896943,73.0
0.54734586,0.60319375,0.82038401,86.0
0.67336903,0.56518501,0.85797596,88.0
0.67041164,0.5728223,0.8592072,84.0
0.67178717,0.5783205,0.86159938,86.0
0.62196397,0.47633488,0.80203572,81.0
0.63114842,0.42305566,0.78719317,81.0
0.54084998,0.5482339,0.79257158,81.0
0.52469313,0.51138161,0.76775632,80.0
0.58043,0.48121344,0.78233272,77.0
0.57811284,0.57667323,0.82140387,79.0
0.47651174,0.56302438,0.77124839,82.0
0.6305586,0.49819862,0.81461379,87.0
0.56498679,0.52194212,0.79203851,85.0
0.51365085,0.59182985,0.80148679,81.0
0.58647774,0.5734142,0.82359728,84.0
0.44941936,0.59289517,0.77585596,71.0
0.36163271,0.57840606,0.73086822,75.0
0.60161476,0.39924513,0.76066813,79.0
0.73233609,0.44744884,0.852102,91.0
0.58837367,0.46205884,0.77856926,81.0
0.61664224,0.49125027,0.80496684,78.0
0.63582591,0.46093617,0.80368692,82.0
0.63459421,0.34698813,0.76138568,68.0
0.56048162,0.41028438,0.74080915,78.0
0.40275836,0.54118727,0.72597793,73.0
0.5678246,0.5756344,0.81659963,79.0
0.54274922,0.60281658,0.81838757,80.0
0.56919864,0.60546045,0.83003182,85.0
0.60653006,0.53796111,0.81820158,87.0
0.57530485,0.42621846,0.75631776,69.0
0.61642694,0.5567456,0.82997955,85.0
0.70093207,0.50992896,0.85343547,88.0
0.77723753,0.44669834,0.87674516,83.0
0.76106747,0.43329828,0.86459653,88.0
0.57599563,0.52951235,0.80051118,84.0
0.58720284,0.5100969,0.79776939,77.0
0.6459683,0.52204832,0.83078995,82.0
0.49252562,0.59705935,0.79551794,80.0
0.49401621,0.60176194,0.798498,78.0
0.44956314,0.62074589,0.79124456,74.0
0.62136879,0.48838575,0.80628688,78.0
0.6387509,0.46536783,0.80686461,82.0
0.62095195,0.52769993,0.82097558,87.0
0.39679499,0.60281429,0.76041559,77.0
0.47934571,0.59452956,0.78889007,83.0
0.65402907,0.58757851,0.85731415,88.0
0.60533278,0.58017499,0.83430883,88.0
0.565405,0.52591549,0.79396524,76.0
0.565405,0.52591549,0.79396524,81.0
0.53641022,0.49558977,0.76616057,74.0
0.63024446,0.52372737,0.82389555,77.0
0.59581175,0.54672873,0.81679308,76.0
0.67469426,0.49480519,0.83565723,79.0
0.61775343,0.46843883,0.79681257,80.0
0.50194164,0.55711119,0.77941553,79.0
0.41548308,0.63175972,0.78475733,77.0
0.49145809,0.59518302,0.7941336,78.0
